SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,-1.2462227198098432,0.17379621665681033,-0.9454425957128552,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1.130675019909333,1.515426275503572,1.8925610217085687,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,-1.0413177422478452,0.4708237669985061,-0.7829160866718525,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,-1.2872037153222429,-0.5487483299609112,-0.9922348755657081,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-0.6315077871238494,-1.5282717684472908,-0.8557629080175009,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,1.1716560154217326,-0.7172864343682779,0.17604988251428927,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1.3765609929837306,1.3502255593022918,2.0062435384845,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0.10615013209934325,1.0114806563845147,0.49446241203631874,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
0,-1.2872037153222429,0.18547707537811278,-0.9825278490992982,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.3520361051737408,0.043638076619437714,0.19019125516194527,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
0,-0.2216978319998535,-1.536615238962507,-0.7925348674431132,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,-1.0003367467354458,-0.8908306210847745,-0.8677863839815767,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-0.5085648005866507,-1.5082474392107719,-0.8299951650339402,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,1.6224469660581282,0.929714645335396,1.9579510818141115,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0,1.2126370109341322,-1.383095381482529,-0.3753754050491509,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,1.6224469660581282,1.6889704622200685,2.726328410901811,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,-1.2052417242974438,-0.48700664814831135,-0.945199920051195,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-1.2052417242974438,-1.5082474392107719,-0.9865209668047987,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,0.5569410827357387,0.8596294930075803,0.8555637965867645,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
0,-0.5495457960990502,0.7978878111949803,-0.2986016502693641,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,1.4175419884961302,1.3969489941875022,2.1377296242567785,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
0,-1.2872037153222429,-1.494897886386426,-1.0047437028531043,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
0,-0.30365982302465266,-0.13824958061227513,-0.3341646654144837,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
0,0.3520361051737408,1.2150613369557892,0.7205258215847313,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
1,-0.5905267916114498,0.5125411195745869,-0.39088458597161924,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,-0.7134697781486485,-1.184520783220384,-0.8203763842626796,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,-1.1232797332726445,-1.3647397463490536,-0.9695336704885815,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.4995039795209293,-1.5316091566533774,-0.37489005372583034,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,-1.0822987377602449,-0.6522073643495918,-0.871029413278309,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.05777384995025511,-1.494897886386426,-0.7449924991814924,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,1.6224469660581282,1.6305661686135553,2.6436863173946037,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,-0.7544507736610482,-1.5482960976838096,-0.9009888267814558,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.7618460602977367,0.6777418357758674,0.937345494566267,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,-0.5905267916114498,-1.5199282979320745,-0.8409155698086512,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-1.2462227198098432,0.6894226944971699,-0.9399272397660314,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1,-1.2462227198098432,0.32230999182765796,-0.9447366301516618,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,-1.1642607287850442,0.3206412977246148,-0.8717133174157151,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1.0487130288845339,0.984781550735823,1.382280289508434,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
1,0.9667510378597347,1.1833561489979683,1.4959848677081529,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,-0.09875484546265471,-0.8290889392721748,-0.48998450162414875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0
0,1.1716560154217326,1.665608744777463,2.0784505785403167,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,-0.38562181404945184,0.28226133335462067,-0.2889166852267415,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
0,-1.0413177422478452,0.702772247321516,-0.7546995256479022,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
0,-0.2216978319998535,-1.5115848274168584,-0.7710249792505005,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-1.1642607287850442,0.5142098136776301,-0.8729266957240164,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
0,0.7618460602977367,0.4491307436589443,0.7294827596423731,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0
0,-1.0822987377602449,-0.5253866125183058,-0.8749342852886602,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1.6224469660581282,0.043638076619437714,1.1092701701406578,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
0,-0.877393760198247,0.1671214402446373,-0.6783890607676486,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.5814659705457286,-1.3230223937729728,-0.1762489939450257,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-1.1232797332726445,1.0315049856210332,-0.8136917728551291,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,0.02418814107454407,-1.514922215622945,-0.730762880838687,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-1.2052417242974438,-1.3330345583912322,-0.9877564065368871,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-0.6315077871238494,-0.6922560228226293,-0.6642256266962051,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0.9257700423473351,0.3523464856824364,0.8677637639411385,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
1,0.8028270558101364,-0.4903440363543978,0.11857987354838563,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
0,1.3765609929837306,1.303502124417081,2.0133473169440093,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0
1,-0.7544507736610482,-0.6288456469069864,-0.716930368124053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,-0.016792854437855522,0.17713360486289662,-0.04226996728478274,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
0,-1.1642607287850442,0.3156352154154854,-0.8807585011685061,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,-1.0822987377602449,0.6393618714058729,-0.8042053606265922,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,-0.5905267916114498,-1.5049100510046853,-0.8341427127059516,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,1.3765609929837306,1.4703715347214046,2.1112559157120243,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
0,-1.2872037153222429,-1.5065787451077288,-1.0048981328196154,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,-0.877393760198247,1.1449761846279736,-0.5473883263186904,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,1.0487130288845339,1.4203107116301075,1.7804448660215353,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
0,0.18811212312414244,-1.4982352745925125,-0.680440773179867,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,-0.9593557512230462,0.48584201392589527,-0.6743959430621481,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.7618460602977367,1.4102985470118483,1.4928300841065694,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
0,-0.672488782636249,0.34066562696113395,-0.4889476147061458,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-1.0413177422478452,-1.5282717684472908,-0.9393315813237745,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,0.6389030737605379,1.408629852908805,1.2459186290791633,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,-0.1807168364874539,-0.17329215677618298,-0.2715764061299276,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0
0,-0.05777384995025511,-1.3163476173607997,-0.6803525274847179,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.9667510378597347,1.0598727853727685,1.3830965621885638,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
0,0.06516913658694366,-0.02811576981142163,-0.10788064162819817,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
0,0.10615013209934325,-1.5049100510046853,-0.7293730111400875,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0.4749790917109396,-1.5082474392107719,-0.6339132304124617,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,1.4175419884961302,-0.36686067272919826,0.5852451709210379,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
0,1.6224469660581282,1.480383699339664,2.5889298635545375,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
0,-0.9183747557106465,-0.9659218557217202,-0.8487253138293537,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.02418814107454407,0.9947937153540823,0.31353667555671205,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
1,1.1716560154217326,0.0002520299403136704,0.7357482039979649,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
0,-0.34464081853705225,-1.5182596038290312,-0.7957558353160583,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
1,-1.2462227198098432,0.24721875719071235,-0.9456632099507282,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.9667510378597347,0.8179121404314994,1.1716378151873406,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,-1.2052417242974438,-1.5266030743442474,-0.983189691812917,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0.7208650647853372,-0.6805751641013269,-0.029430218640577054,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,1.6224469660581282,1.1416387964218873,2.2009135419835917,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
1,1.3765609929837306,1.2567786895318702,2.0645960044018956,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0
0,1.540484975033329,0.2972795802820094,1.2904827051294994,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
0,1.0896940243969335,0.37570820312504183,0.9803873323752799,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
0,-1.2872037153222429,-1.5316091566533774,-1.0052290541764248,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,-0.9183747557106465,0.2789239451485339,-0.7078410615236874,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
1,-1.1232797332726445,0.5175472018837168,-0.848372331048757,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.3520361051737408,1.3185203713444702,0.9040106832236642,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.9183747557106465,0.328984768239831,-0.6668068132793187,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.8364127646858474,-0.4653136248087493,-0.7436688137542546,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-1.2872037153222429,0.1404223345959456,-0.9831235075415552,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1.4995039795209293,1.0064745740753849,1.8021753684520208,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,-1.0413177422478452,0.794550422988894,-0.7466029831179648,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,-0.9183747557106465,-0.3218059319470311,-0.7704955050796054,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.14713112761174285,-1.5082474392107719,-0.7195556775547411,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,-0.7954317691734478,1.1866935372040546,-0.43430146798501595,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
0,1.0896940243969335,-0.4502953778813601,0.3124997886387092,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.2872037153222429,-1.4965665804894692,-1.0047657642768917,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-0.9183747557106465,-1.5099161333138151,-0.9309041174370278,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,-1.2462227198098432,-1.0176513729160603,-0.9862782911431384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,1.6224469660581282,0.7144531060428184,1.788276671466025,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,-1.0413177422478452,0.13374755818377257,-0.8030361051658657,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.130675019909333,-0.4803318717361385,0.32203032371482065,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.34464081853705225,-1.3547275817307942,-0.746691228813114,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,1.0077320333721342,0.984781550735823,1.3993117086722258,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0,-0.4266028095618514,0.4491307436589443,-0.2796508872360776,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0
0,-1.2872037153222429,-0.5404048594456949,-0.9921245684467715,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,-1.2872037153222429,0.3072917449002692,-0.9809173651628257,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,-1.2052417242974438,0.17379621665681033,-0.9234252947731348,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,-1.0822987377602449,0.48417331982285217,-0.7941894742271604,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,-0.016792854437855522,-0.09152614572706431,-0.11118985519629253,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.5495457960990502,-0.8507819626117368,-0.7004504845549436,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-0.30365982302465266,-0.8190767746539154,-0.5855104666231363,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
0,1.6224469660581282,-1.2929858999181942,-0.16901284694279287,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.0077320333721342,0.8129060581223695,1.1978467866466473,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,1.130675019909333,1.0682162558879849,1.4623191350087403,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0.8438080513225359,0.2872674156637501,0.7528678688569058,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,-0.4266028095618514,0.15210319331724806,-0.331870277340605,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0.22909311863654203,-1.4999039686955558,-0.6542538631443477,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1,-0.9183747557106465,0.6794105298789106,-0.6379284095417493,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,-0.4266028095618514,-0.1349121924061886,-0.38629580982386197,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.7618460602977367,0.74615829400064,0.9611497708327583,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
1,-1.1232797332726445,0.20883879282071818,-0.8497842621711439,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-0.30365982302465266,-1.005970514194758,-0.6411493774146945,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1.4995039795209293,0.6727357534667375,1.588356049105557,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,0.6798840692729375,1.1065962202579789,1.1435094998585393,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,-1.0413177422478452,-1.4965665804894692,-0.9472957553109881,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-0.34464081853705225,-0.4686510130148358,-0.45086959724927456,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1.2945990019589315,1.5337819106370478,2.0542933194932282,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
1,1.5814659705457286,0.19382054589332898,1.197736479527711,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0,-0.467583805074251,0.2839300274576638,-0.3260019386131845,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-0.30365982302465266,-0.11989394547879938,-0.3029256893316739,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1,-0.2216978319998535,1.0131493504875577,0.09382695605904041,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,-0.5495457960990502,-1.4882231099742531,-0.830657007747559,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,1.4585229840085299,-0.3585172022139821,0.6077478231840788,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1,-0.34464081853705225,1.2033804782344868,0.06291890133304015,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,1.540484975033329,1.5120888872974856,2.4066804416476932,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
1,-1.2872037153222429,-1.3180163114638428,-1.0024051919316512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,-0.9593557512230462,-1.4999039686955558,-0.9376990359635147,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0.3930171006861404,-0.3184685437409446,0.05480029737931553,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.5495457960990502,0.14709711100811818,-0.39842959290687424,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,-0.5495457960990502,-0.5036935891787437,-0.612028298015465,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.6315077871238494,-0.10320700444836702,-0.5298715558315782,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
0,-1.2462227198098432,-0.6205021763917702,-0.974960780740256,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.1397358409750543,-1.304666758639497,-0.7081719828804969,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,1.6224469660581282,0.9697633038084338,2.008559987982166,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0,-0.38562181404945184,0.6193375421693542,-0.19749414505219076,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,-0.8364127646858474,-1.069380890110401,-0.8175083991703311,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,-1.1642607287850442,-0.476994483530052,-0.9142036196300455,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,-1.2052417242974438,0.3139665213124418,-0.908269096631263,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.2626788275122531,0.6677296711576082,-0.04983703564382499,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
0,0.14713112761174285,0.9247085630262666,0.47727656290601594,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,-1.1642607287850442,-0.6805751641013269,-0.9388903528480286,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.5569410827357387,-1.1494782070564762,-0.3566231948299501,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
